,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,title,firstActor,actorCategory,newRating,primaryName,keys,show_title
924,tt2381111,Brooklyn,2015,117,DramaRomance,7.5,142640,JohnCrowley,NickHornby,Brooklyn,Saoirse Ronan,actress,7.294201861130995,SaoirseRonan EmoryCohen DomhnallGleeson JimBroadbent,dramaromance johncrowley nickhornby saoirseronan emorycohen domhnallgleeson jimbroadbent,Brooklyn (2015)
925,tt0427312,Grizzly Man,2005,103,BiographyDocumentary,7.8,57802,WernerHerzog,WernerHerzog,Grizzly Man,Werner Herzog,self,7.292765875220406,WernerHerzog CarolDexter,biographydocumentary wernerherzog wernerherzog wernerherzog caroldexter,Grizzly Man (2005)
926,tt3263904,Sully,2016,96,BiographyDrama,7.4,272331,ClintEastwood,ToddKomarnicki,Sully,Tom Hanks,actor,7.292375837030112,TomHanks AaronEckhart LauraLinney ValerieMahaffey,biographydrama clinteastwood toddkomarnicki tomhanks aaroneckhart lauralinney valeriemahaffey,Sully (2016)
927,tt0043338,Ace in the Hole,1951,111,DramaFilm-Noir,8.1,36232,BillyWilder,BillyWilder,Le gouffre aux chimères,Kirk Douglas,actor,7.291599163835903,KirkDouglas JanSterling RobertArthur PorterHall,dramafilm-noir billywilder billywilder kirkdouglas jansterling robertarthur porterhall,Le gouffre aux chimères (1951)
928,tt0068182,"Aguirre, the Wrath of God",1972,95,ActionAdventureBiography,7.8,57538,WernerHerzog,WernerHerzog,"Aguirre, la colère de Dieu",Klaus Kinski,actor,7.291143473309264,KlausKinski RuyGuerra HelenaRojo DelNegro,actionadventurebiography wernerherzog wernerherzog klauskinski ruyguerra helenarojo delnegro,"Aguirre, la colère de Dieu (1972)"
929,tt3169706,Pride,2014,119,BiographyComedyDrama,7.8,57523,MatthewWarchus,StephenBeresford,Pride,Bill Nighy,actor,7.2910509797268634,BillNighy ImeldaStaunton DominicWest PaddyConsidine,biographycomedydrama matthewwarchus stephenberesford billnighy imeldastaunton dominicwest paddyconsidine,Pride (2014)
930,tt0039628,Miracle on 34th Street,1947,96,ComedyDramaFamily,7.9,47854,GeorgeSeaton,GeorgeSeaton,Le Miracle sur la 34ème rue,Edmund Gwenn,actor,7.289189337579268,EdmundGwenn MaureenO'Hara JohnPayne GeneLockhart,comedydramafamily georgeseaton georgeseaton edmundgwenn maureeno'hara johnpayne genelockhart,Le Miracle sur la 34ème rue (1947)
931,tt0037008,Laura,1944,88,DramaFilm-NoirMystery,7.9,47756,OttoPreminger,VeraCaspary,Laura,Gene Tierney,actress,7.288366595194899,GeneTierney DanaAndrews CliftonWebb VincentPrice,dramafilm-noirmystery ottopreminger veracaspary genetierney danaandrews cliftonwebb vincentprice,Laura (1944)
932,tt0147612,Happiness,1998,134,ComedyDrama,7.7,70660,ToddSolondz,ToddSolondz,Happiness,Jane Adams,actress,7.287079238971357,JaneAdams JonLovitz PhilipSeymourHoffman DylanBaker,comedydrama toddsolondz toddsolondz janeadams jonlovitz philipseymourhoffman dylanbaker,Happiness (1998)
933,tt3450958,War for the Planet of the Apes,2017,140,ActionAdventureDrama,7.4,256914,MattReeves,MarkBomback,La Planète des singes : Suprématie,Andy Serkis,actor,7.286490206233107,AndySerkis WoodyHarrelson SteveZahn KarinKonoval,actionadventuredrama mattreeves markbomback andyserkis woodyharrelson stevezahn karinkonoval,La Planète des singes : Suprématie (2017)
934,tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,2005,85,AdventureAnimationComedy,7.5,136441,SteveBox,SteveBox,Wallace et Gromit - Le mystère du lapin-garou,Peter Sallis,actor,7.28629963887736,PeterSallis HelenaBonhamCarter RalphFiennes PeterKay,adventureanimationcomedy stevebox stevebox petersallis helenabonhamcarter ralphfiennes peterkay,Wallace et Gromit - Le mystère du lapin-garou (2005)
935,tt1568921,The Secret World of Arrietty,2010,94,AdventureAnimationDrama,7.6,92926,HiromasaYonebayashi,MaryNorton,Arrietty: Le petit monde des chapardeurs,Amy Poehler,actress,7.286243915675932,AmyPoehler WillArnett MiraiShida RyûnosukeKamiki,adventureanimationdrama hiromasayonebayashi marynorton amypoehler willarnett miraishida ryûnosukekamiki,Arrietty: Le petit monde des chapardeurs (2010)
936,tt0816442,The Book Thief,2013,131,DramaWar,7.5,136023,BrianPercival,MarkusZusak,La voleuse de livres,Sophie Nélisse,actress,7.28574489358663,SophieNélisse GeoffreyRush EmilyWatson BenSchnetzer,dramawar brianpercival markuszusak sophienélisse geoffreyrush emilywatson benschnetzer,La voleuse de livres (2013)
937,tt5462602,The Big Sick,2017,120,ComedyDramaRomance,7.5,135685,MichaelShowalter,EmilyV.Gordon,The Big Sick,Kumail Nanjiani,actor,7.285294209167003,KumailNanjiani ZoeKazan HollyHunter RayRomano,comedydramaromance michaelshowalter emilyv.gordon kumailnanjiani zoekazan hollyhunter rayromano,The Big Sick (2017)
938,tt2350496,The Lunchbox,2013,104,DramaRomance,7.8,56584,RiteshBatra,RiteshBatra,The Lunchbox,Irrfan Khan,actor,7.285193175132378,IrrfanKhan NimratKaur NawazuddinSiddiqui LilleteDubey,dramaromance riteshbatra riteshbatra irrfankhan nimratkaur nawazuddinsiddiqui lilletedubey,The Lunchbox (2013)
939,tt3316960,Still Alice,2014,101,Drama,7.5,135417,RichardGlatzer,RichardGlatzer,Still Alice,Julianne Moore,actress,7.284935511822313,JulianneMoore AlecBaldwin KristenStewart KateBosworth,drama richardglatzer richardglatzer juliannemoore alecbaldwin kristenstewart katebosworth,Still Alice (2014)
940,tt2674426,Me Before You,2016,106,DramaRomance,7.4,252227,TheaSharrock,JojoMoyes,Avant toi,Emilia Clarke,actress,7.284571127631869,EmiliaClarke SamClaflin JanetMcTeer CharlesDance,dramaromance theasharrock jojomoyes emiliaclarke samclaflin janetmcteer charlesdance,Avant toi (2016)
941,tt0283509,No Man's Land,2001,98,ComedyDramaWar,7.9,47293,DanisTanovic,DanisTanovic,No Man's Land,Branko Djuric,actor,7.284449393440582,BrankoDjuric ReneBitorajac FilipSovagovic GeorgesSiatidis,comedydramawar danistanovic danistanovic brankodjuric renebitorajac filipsovagovic georgessiatidis,No Man's Land (2001)
942,tt1527788,The Man from Nowhere,2010,119,ActionCrimeDrama,7.7,69980,Jeong-beomLee,Jeong-beomLee,The Man From Nowhere,Won Bin,actor,7.284122973257528,WonBin KimSae-ron KimTae-hoon KimHee-won,actioncrimedrama jeong-beomlee jeong-beomlee wonbin kimsae-ron kimtae-hoon kimhee-won,The Man From Nowhere (2010)
943,tt4934950,Talvar,2015,132,CrimeDramaMystery,8.1,35605,MeghnaGulzar,VishalBhardwaj,Guilty,Irrfan Khan,actor,7.283235706624866,IrrfanKhan KonkonaSenSharma NeerajKabi SohumShah,crimedramamystery meghnagulzar vishalbhardwaj irrfankhan konkonasensharma neerajkabi sohumshah,Guilty (2015)
944,tt0125659,Open Your Eyes,1997,119,DramaMysterySci-Fi,7.7,69618,AlejandroAmenábar,AlejandroAmenábar,Ouvre les yeux,Eduardo Noriega,actor,7.282531864972839,EduardoNoriega PenélopeCruz CheteLera FeleMartínez,dramamysterysci-fi alejandroamenábar alejandroamenábar eduardonoriega penélopecruz chetelera felemartínez,Ouvre les yeux (1997)
945,tt0825232,The Bucket List,2007,97,AdventureComedyDrama,7.4,246280,RobReiner,JustinZackham,Sans plus attendre,Jack Nicholson,actor,7.282040695959894,JackNicholson MorganFreeman SeanHayes BeverlyTodd,adventurecomedydrama robreiner justinzackham jacknicholson morganfreeman seanhayes beverlytodd,Sans plus attendre (2007)
946,tt0048545,Rebel Without a Cause,1955,111,Drama,7.6,91312,NicholasRay,StewartStern,La Fureur de vivre,James Dean,actor,7.281890088726873,JamesDean NatalieWood SalMineo JimBackus,drama nicholasray stewartstern jamesdean nataliewood salmineo jimbackus,La Fureur de vivre (1955)
947,tt7888964,Nobody,2021,92,ActionCrimeDrama,7.4,245734,IlyaNaishuller,DerekKolstad,Nobody,Bob Odenkirk,actor,7.28180280275104,BobOdenkirk AlekseySerebryakov ConnieNielsen ChristopherLloyd,actioncrimedrama ilyanaishuller derekkolstad bobodenkirk alekseyserebryakov connienielsen christopherlloyd,Nobody (2021)
948,tt0037558,Brief Encounter,1945,86,DramaRomance,8.0,40419,DavidLean,NoëlCoward,Brève rencontre,Celia Johnson,actress,7.281554288509454,CeliaJohnson TrevorHoward StanleyHolloway JoyceCarey,dramaromance davidlean noëlcoward celiajohnson trevorhoward stanleyholloway joycecarey,Brève rencontre (1945)
949,tt0274558,The Hours,2002,110,DramaRomance,7.5,132303,StephenDaldry,MichaelCunningham,The Hours,Meryl Streep,actress,7.2806780544554135,MerylStreep NicoleKidman JulianneMoore StephenDillane,dramaromance stephendaldry michaelcunningham merylstreep nicolekidman juliannemoore stephendillane,The Hours (2002)
950,tt0087553,The Killing Fields,1984,141,BiographyDramaHistory,7.8,55837,RolandJoffé,BruceRobinson,La déchirure,Sam Waterston,actor,7.280435938988335,SamWaterston HaingS.Ngor JohnMalkovich JulianSands,biographydramahistory rolandjoffé brucerobinson samwaterston haings.ngor johnmalkovich juliansands,La déchirure (1984)
951,tt0040725,The Red Shoes,1948,135,DramaMusicRomance,8.1,35324,MichaelPowell,HansChristianAndersen,Les chaussons rouges,Anton Walbrook,actor,7.279431072210066,AntonWalbrook MariusGoring MoiraShearer RobertHelpmann,dramamusicromance michaelpowell hanschristianandersen antonwalbrook mariusgoring moirashearer roberthelpmann,Les chaussons rouges (1948)
952,tt0399146,A History of Violence,2005,96,ActionCrimeDrama,7.4,239666,DavidCronenberg,JohnWagner,A History of Violence,Viggo Mortensen,actor,7.279092894440541,ViggoMortensen MariaBello EdHarris WilliamHurt,actioncrimedrama davidcronenberg johnwagner viggomortensen mariabello edharris williamhurt,A History of Violence (2005)
953,tt4364194,The Peanut Butter Falcon,2019,97,AdventureComedyDrama,7.6,90281,MichaelSchwartz,TylerNilson,Le Cri du faucon,Zack Gottsagen,actor,7.279045115847364,ZackGottsagen AnnPierce DakotaJohnson BruceDern,adventurecomedydrama michaelschwartz tylernilson zackgottsagen annpierce dakotajohnson brucedern,Le Cri du faucon (2019)
954,tt0087800,A Nightmare on Elm Street,1984,91,Horror,7.4,239187,WesCraven,WesCraven,Les Griffes de la nuit,Heather Langenkamp,actress,7.278873676600288,HeatherLangenkamp JohnnyDepp RobertEnglund JohnSaxon,horror wescraven wescraven heatherlangenkamp johnnydepp robertenglund johnsaxon,Les Griffes de la nuit (1984)
955,tt0068327,Cabaret,1972,124,DramaMusicMusical,7.8,55453,BobFosse,JoeMasteroff,Cabaret,Liza Minnelli,actress,7.27795607373249,LizaMinnelli MichaelYork HelmutGriem JoelGrey,dramamusicmusical bobfosse joemasteroff lizaminnelli michaelyork helmutgriem joelgrey,Cabaret (1972)
956,tt0120789,Pleasantville,1998,124,ComedyDramaFantasy,7.5,130115,GaryRoss,GaryRoss,Pleasantville,Tobey Maguire,actor,7.277584372884634,TobeyMaguire JeffDaniels JoanAllen WilliamH.Macy,comedydramafantasy garyross garyross tobeymaguire jeffdaniels joanallen williamh.macy,Pleasantville (1998)
957,tt0918927,Doubt,2008,104,DramaMystery,7.5,130038,JohnPatrickShanley,JohnPatrickShanley,Doute,Meryl Streep,actress,7.277473909622157,MerylStreep PhilipSeymourHoffman AmyAdams ViolaDavis,dramamystery johnpatrickshanley johnpatrickshanley merylstreep philipseymourhoffman amyadams violadavis,Doute (2008)
958,tt0361596,Fahrenheit 9/11,2004,122,DocumentaryDramaWar,7.5,129850,MichaelMoore,MichaelMoore,Fahrenheit 9/11,Michael Moore,self,7.277203745560219,MichaelMoore,documentarydramawar michaelmoore michaelmoore michaelmoore,Fahrenheit 9/11 (2004)
959,tt0412080,The World's Fastest Indian,2005,127,BiographyDramaSport,7.8,55312,RogerDonaldson,RogerDonaldson,Burt Munro,Anthony Hopkins,actor,7.2770395457714905,AnthonyHopkins DianeLadd IainRea TessaMitchell,biographydramasport rogerdonaldson rogerdonaldson anthonyhopkins dianeladd iainrea tessamitchell,Burt Munro (2005)
960,tt0375611,Black,2005,122,Drama,8.1,35096,SanjayLeelaBhansali,SanjayLeelaBhansali,Black,Amitabh Bachchan,actor,7.276317891373802,AmitabhBachchan RaniMukerji ShernazPatel AyeshaKapoor,drama sanjayleelabhansali sanjayleelabhansali amitabhbachchan ranimukerji shernazpatel ayeshakapoor,Black (2005)
961,tt0386064,Tae Guk Gi: The Brotherhood of War,2004,140,ActionDramaWar,8.0,39873,Je-kyuKang,HanJi-hoon,Frères de sang,Jang Dong-Gun,actor,7.275507530097268,JangDong-Gun WonBin Eun-juLee Hyeong-jinKong,actiondramawar je-kyukang hanji-hoon jangdong-gun wonbin eun-julee hyeong-jinkong,Frères de sang (2004)
962,tt0140888,Central Station,1998,110,Drama,8.0,39856,WalterSalles,MarcosBernstein,Central do Brasil,Fernanda Montenegro,actress,7.275317626742321,FernandaMontenegro ViníciusdeOliveira MaríliaPêra SoiaLira,drama waltersalles marcosbernstein fernandamontenegro viníciusdeoliveira maríliapêra soialira,Central do Brasil (1998)
963,tt0070608,Robin Hood,1973,83,AdventureAnimationComedy,7.5,127856,WolfgangReitherman,LarryClemmons,Robin des Bois,Brian Bedford,actor,7.274297377924321,BrianBedford PhilHarris RogerMiller PeterUstinov,adventureanimationcomedy wolfgangreitherman larryclemmons brianbedford philharris rogermiller peterustinov,Robin des Bois (1973)
964,tt9071322,Dark Waters,2019,126,BiographyDramaHistory,7.6,88571,ToddHaynes,NathanielRich,Dark Waters,Mark Ruffalo,actor,7.2742126070916,MarkRuffalo AnneHathaway TimRobbins BillPullman,biographydramahistory toddhaynes nathanielrich markruffalo annehathaway timrobbins billpullman,Dark Waters (2019)
965,tt0450188,La Vie en Rose,2007,140,BiographyDramaMusic,7.6,87382,OlivierDahan,IsabelleSobelman,La Môme,Marion Cotillard,actress,7.270765780996957,MarionCotillard SylvieTestud PascalGreggory EmmanuelleSeigner,biographydramamusic olivierdahan isabellesobelman marioncotillard sylvietestud pascalgreggory emmanuelleseigner,La Môme (2007)
966,tt0376968,The Return,2003,110,Drama,7.9,45694,AndreyZvyagintsev,VladimirMoiseenko,Le retour,Vladimir Garin,actor,7.270526494469121,VladimirGarin IvanDobronravov KonstantinLavronenko NataliyaVdovina,drama andreyzvyagintsev vladimirmoiseenko vladimirgarin ivandobronravov konstantinlavronenko nataliyavdovina,Le retour (2003)
967,tt0311113,Master and Commander: The Far Side of the World,2003,138,ActionAdventureDrama,7.4,222045,PeterWeir,PatrickO'Brian,Master and Commander: De l'autre côté du monde,Russell Crowe,actor,7.270468942905139,RussellCrowe PaulBettany BillyBoyd JamesD'Arcy,actionadventuredrama peterweir patricko'brian russellcrowe paulbettany billyboyd jamesd'arcy,Master and Commander: De l'autre côté du monde (2003)
968,tt0113627,Leaving Las Vegas,1995,111,DramaRomance,7.5,125304,MikeFiggis,JohnO'Brien,Leaving Las Vegas,Nicolas Cage,actor,7.270465190547158,NicolasCage ElisabethShue JulianSands RichardLewis,dramaromance mikefiggis johno'brien nicolascage elisabethshue juliansands richardlewis,Leaving Las Vegas (1995)
969,tt4257858,Going Clear: Scientology & the Prison of Belief,2015,119,Documentary,8.0,39406,AlexGibney,AlexGibney,"Scientologie, sous emprise",Paul Haggis,self,7.270254324131292,PaulHaggis JasonBeghe SpankyTaylor,documentary alexgibney alexgibney paulhaggis jasonbeghe spankytaylor,"Scientologie, sous emprise (2015)"
970,tt0048021,Rififi,1955,118,CrimeDramaThriller,8.1,34598,JulesDassin,AugusteLeBreton,Du rififi chez les hommes,Jean Servais,actor,7.269435215946844,JeanServais CarlMöhner RobertManuel JanineDarcey,crimedramathriller julesdassin augustelebreton jeanservais carlmöhner robertmanuel janinedarcey,Du rififi chez les hommes (1955)
971,tt0077711,Autumn Sonata,1978,99,DramaMusic,8.1,34595,IngmarBergman,IngmarBergman,Sonate d'automne,Arne Bang-Hansen,actor,7.269393405487037,ArneBang-Hansen IngridBergman LivUllmann LenaNyman,dramamusic ingmarbergman ingmarbergman arnebang-hansen ingridbergman livullmann lenanyman,Sonate d'automne (1978)
972,tt0808506,The Girl Who Leapt Through Time,2006,98,AdventureAnimationComedy,7.7,66584,MamoruHosoda,YasutakaTsutsui,La traversée du temps,Riisa Naka,actress,7.268701956673655,RiisaNaka TakuyaIshida MitsutakaItakura AyamiKakiuchi,adventureanimationcomedy mamoruhosoda yasutakatsutsui riisanaka takuyaishida mitsutakaitakura ayamikakiuchi,La traversée du temps (2006)
973,tt0103874,Dracula,1992,128,DramaFantasyHorror,7.4,217673,FrancisFordCoppola,BramStoker,Dracula,Gary Oldman,actor,7.2681353096553805,GaryOldman WinonaRyder AnthonyHopkins KeanuReeves,dramafantasyhorror francisfordcoppola bramstoker garyoldman winonaryder anthonyhopkins keanureeves,Dracula (1992)
974,tt0333766,Garden State,2004,102,ComedyDramaRomance,7.4,216978,ZachBraff,ZachBraff,Garden State,Zach Braff,actor,7.267756572911587,ZachBraff PeterSarsgaard NataliePortman IanHolm,comedydramaromance zachbraff zachbraff zachbraff petersarsgaard natalieportman ianholm,Garden State (2004)
975,tt2395427,Avengers: Age of Ultron,2015,141,ActionAdventureSci-Fi,7.3,857011,JossWhedon,JossWhedon,Avengers : L'Ère d'Ultron,Robert Downey Jr.,actor,7.266553705112521,RobertDowneyJr. ChrisEvans MarkRuffalo ChrisHemsworth,actionadventuresci-fi josswhedon josswhedon robertdowneyjr. chrisevans markruffalo chrishemsworth,Avengers : L'Ère d'Ultron (2015)
976,tt7984734,The Lighthouse,2019,109,DramaFantasyHorror,7.4,214549,RobertEggers,RobertEggers,The Lighthouse,Robert Pattinson,actor,7.2664156393890185,RobertPattinson WillemDafoe ValeriiaKaraman LoganHawkes,dramafantasyhorror roberteggers roberteggers robertpattinson willemdafoe valeriiakaraman loganhawkes,The Lighthouse (2019)
977,tt0101700,Delicatessen,1991,99,ComedyCrime,7.6,85749,Jean-PierreJeunet,Jean-PierreJeunet,Delicatessen,Marie-Laure Dougnac,actress,7.265911204615843,Marie-LaureDougnac DominiquePinon PascalBenezech Jean-ClaudeDreyfus,comedycrime jean-pierrejeunet jean-pierrejeunet marie-lauredougnac dominiquepinon pascalbenezech jean-claudedreyfus,Delicatessen (1991)
978,tt0019760,Man with a Movie Camera,1929,68,DocumentaryMusic,8.4,25247,DzigaVertov,DzigaVertov,L'homme à la caméra,Mikhail Kaufman,actor,7.265603916651741,MikhailKaufman ElizavetaSvilova,documentarymusic dzigavertov dzigavertov mikhailkaufman elizavetasvilova,L'homme à la caméra (1929)
979,tt0134119,The Talented Mr. Ripley,1999,139,CrimeDramaThriller,7.4,212604,AnthonyMinghella,PatriciaHighsmith,Le talentueux Mr. Ripley,Matt Damon,actor,7.26532213262403,MattDamon GwynethPaltrow JudeLaw CateBlanchett,crimedramathriller anthonyminghella patriciahighsmith mattdamon gwynethpaltrow judelaw cateblanchett,Le talentueux Mr. Ripley (1999)
980,tt0420332,Veer-Zaara,2004,192,DramaFamilyMusical,7.8,53468,YashChopra,AdityaChopra,Veer-Zaara,Shah Rukh Khan,actor,7.264749961767855,ShahRukhKhan PreityZinta RaniMukerji KirronKher,dramafamilymusical yashchopra adityachopra shahrukhkhan preityzinta ranimukerji kirronkher,Veer-Zaara (2004)
981,tt4901306,Perfect Strangers,2016,96,ComedyDrama,7.7,65579,PaoloGenovese,FilippoBologna,Perfetti sconosciuti,Giuseppe Battiston,actor,7.263916581105996,GiuseppeBattiston AnnaFoglietta MarcoGiallini EdoardoLeo,comedydrama paologenovese filippobologna giuseppebattiston annafoglietta marcogiallini edoardoleo,Perfetti sconosciuti (2016)
982,tt0083907,The Evil Dead,1981,85,Horror,7.4,210061,SamRaimi,SamRaimi,La Mort diabolique,Bruce Campbell,actor,7.263865124371971,BruceCampbell EllenSandweiss RichardDeManincor BetsyBaker,horror samraimi samraimi brucecampbell ellensandweiss richarddemanincor betsybaker,La Mort diabolique (1981)
983,tt0289992,The Life of David Gale,2003,130,CrimeDramaThriller,7.5,120967,AlanParker,CharlesRandolph,La vie de David Gale,Kevin Spacey,actor,7.263645207478402,KevinSpacey KateWinslet LauraLinney CleoKing,crimedramathriller alanparker charlesrandolph kevinspacey katewinslet lauralinney cleoking,La vie de David Gale (2003)
